run_id,seed,map,agents_total,batch_size,makespan,wall_clock_s
N100_bs100_near,120,new_try/32x32_allEntry.map,150,50,980,1.540,5,15,1,3,130,20,20,
N100_bs100_near,120,new_try/32x32_allEntry.map,150,50,980,1.519,4,20,1,3,130,20,20,
N100_bs100_near,230,new_try/32x32_allEntry.map,150,50,965,1.514,4,20,1,3,130,20,20,
N100_bs100_near,35,new_try/32x32_allEntry.map,150,50,970,1.637,4,20,1,3,130,20,20,
N100_bs100_near,35,new_try/32x32_allEntry.map,200,50,638,61.469,4,20,1,3,130,20,20,
N100_bs100_near,35,new_try/32x32_allEntry.map,200,50,896,1.473,5,20,1,3,150,20,20,
N100_bs100_near,35,new_try/32x32_allEntry.map,150,50,988,1.611,5,15,1,3,120,20,20,
N100_bs100_near,35,new_try/32x32_allEntry.map,150,100,988,1.558,5,15,1,3,120,20,20,
N100_bs100_near,35,new_try/32x32_allEntry.map,200,100,896,1.494,5,20,1,3,150,20,20,
N100_bs100_near,35,new_try/32x32_allEntry.map,200,100,896,1.485,5,20,1,3,150,20,20,
N100_bs100_near,35,new_try/32x32_allEntry.map,200,150,896,1.540,5,20,1,3,150,20,20,
N100_bs100_near,37,new_try/32x32_allEntry.map,200,150,622,61.521,5,10,1,3,120,20,20,
N100_bs100_near,37,new_try/32x32_allEntry.map,300,150,511,61.420,5,10,1,3,120,20,20,
N100_bs100_near,37,new_try/32x32_allEntry.map,50,50,2219,1.966,4,50,1,3,150,20,20,
N100_bs100_near,37,new_try/32x32_allEntry.map,100,50,1275,1.582,4,50,1,3,150,20,20,
N100_bs100_near,37,new_try/32x32_allEntry.map,100,100,1275,1.584,4,50,1,3,150,20,20,
N100_bs100_near,37,new_try/32x32_allEntry.map,100,100,1275,1.580,4,50,1,3,100,20,20,
N100_bs100_near,37,new_try/32x32_allEntry.map,100,100,1274,1.727,4,50,1,3,80,20,20,
N100_bs100_near,32,new_try/32x32_allEntry.map,100,100,1275,1.654,4,50,1,3,95,20,20,
N100_bs100_near,32,new_try/32x32_allEntry.map,100,50,1275,1.598,4,50,1,3,95,20,20,
N100_bs100_near,32,new_try/32x32_allEntry.map,150,50,863,61.605,4,50,1,3,95,20,20,
N100_bs100_near,320,new_try/32x32_allEntry.map,100,50,1689,115.847,4,50,1,3,0,20,20,
N100_bs100_near,320,new_try/32x32_allEntry.map,100,50,1617,62.922,4,50,1,3,0,20,20,2,
N100_bs100_near,320,new_try/32x32_allEntry.map,100,50,1617,63.094,4,50,1,3,0,20,20,2,
N100_bs100_near,320,new_try/32x32_allEntry.map,100,50,1617,62.941,4,50,1,3,0,20,20,2,
N100_bs100_near,320,new_try/32x32_allEntry.map,100,50,1803,94.629,4,50,1,3,0,20,20,2,
N100_bs100_near,320,new_try/32x32_allEntry.map,100,30,1038,3.163,4,50,1,3,0,20,20,2,
N100_bs100_near,320,new_try/32x32_allEntry.map,100,50,2005,3.322,4,25,1,3,10,20,20,2,
N100_bs100_near,320,new_try/32x32_allEntry.map,100,50,2005,3.336,4,50,1,3,10,20,20,2,
N100_bs100_near,320,new_try/32x32_allEntry.map,100,20,909,3.726,4,50,1,3,5,20,20,2,
